61.144	5.798	8.864	3.654	1.222	3.226	3.017	6.051	4.589	2.655264508
61.519	5.903	8.702	3.46	1.157	2.976	2.851	6.258	4.441	2.593472981
61.938	5.967	8.489	3.387	1.091	3.011	2.858	6.331	4.512	2.854054406
61.406	5.753	8.61	3.608	1.081	3.318	2.928	6.008	4.574	2.001711882
61.486	5.787	8.535	3.527	1.096	3.33	2.971	6.037	4.386	2.488445523
61.02	5.725	8.577	3.665	1.14	3.393	2.943	6.091	4.457	2.347421718
61.443	5.828	8.51	3.672	1.076	3.323	3.034	6.09	4.777	2.14673601
61.272	5.788	8.555	3.724	1.1	3.1	3.046	6.041	4.436	2.112707382
61.925	5.913	8.245	3.453	0.989	3.149	2.914	6.206	4.534	2.526118958
61.637	5.899	8.226	3.575	1.049	3.34	2.951	6.199	4.453	2.134863147
61.959	6.023	8.06	3.406	1.031	3.104	2.887	6.333	4.62	1.876397672
62.122	6.078	8.009	3.393	0.967	2.928	2.926	6.52	4.555	1.98862832
62.181	5.989	7.875	3.337	0.965	3.101	2.807	6.337	4.623	1.865801888
61.909	5.925	8.191	3.602	0.969	3.248	2.94	5.958	4.27	1.756742123
61.122	5.609	8.435	3.766	1.081	3.778	3.076	5.643	4.552	1.805643517
61.569	5.874	8.221	3.645	1.028	3.097	2.978	6.229	4.342	1.746883336
62.129	6.047	7.772	3.404	0.967	2.818	2.897	6.412	4.441	1.663274499
61.389	5.721	8.241	3.701	1.023	3.189	3.013	5.898	4.375	1.830784293
61.274	5.788	8.093	3.628	0.952	3.214	2.986	6.123	4.559	1.826215899
61.532	5.852	8.07	3.55	0.972	3.198	3.016	6.021	4.321	1.600357539
61.617	5.951	7.826	3.467	0.949	2.759	2.922	6.24	4.556	1.525299629
55.964	4.738	14.038	5.026	1.064	3.452	3.181	5.279	4.698	2.06585766
56.313	4.956	13.639	4.917	1.066	3.556	3.113	5.534	4.619	2.043892364
57.471	5.42	12.755	4.306	0.887	2.999	2.881	6.384	4.487	1.842563277
57.606	5.309	12.616	4.339	0.962	2.969	2.946	6.353	4.691	2.079593698
57.026	5.227	12.832	4.55	1.08	3.254	2.899	6.025	4.669	2.251874276
56.867	5.11	13.016	4.72	0.931	3.535	3.057	5.961	4.413	2.339642023
57.104	5.173	12.871	4.595	1.036	3.413	3.096	5.829	4.51	2.290936227
57.797	5.414	12.316	4.248	0.856	3.025	2.943	6.379	4.602	2.470427894
57.871	5.373	12.392	4.321	0.979	3.413	2.894	6.133	4.466	2.769890492
58.502	5.43	11.738	3.993	0.915	3.072	2.853	6.508	4.433	2.952829937
58.087	5.325	12.027	4.245	0.928	3.107	2.879	6.292	4.573	3.469982967
58.838	5.547	11.663	4.05	0.892	2.986	2.84	6.337	4.402	2.74640309
58.28	5.438	11.763	4.243	0.961	3.154	2.89	6.151	4.56	2.860481792
58.132	5.39	11.763	4.312	0.946	3.224	2.978	6.091	4.291	2.492225266
58.217	5.248	11.859	4.508	0.997	3.422	3.128	5.788	4.691	2.609370859
58.776	5.438	11.57	4.201	0.948	3.21	2.992	6.027	4.437	3.074421804
58.715	5.383	11.37	4.282	1.028	3.476	3.081	5.84	4.568	3.075529753
59.238	5.566	11.142	4.096	0.914	3.154	2.888	6.093	4.6	2.714446704
59.505	5.615	10.746	4.027	0.93	3.072	2.938	6.312	4.535	1.947920652
59.408	5.555	10.864	4.086	0.969	2.95	2.916	6.173	4.532	1.725648382
59.78	5.559	10.547	4.027	0.87	3.248	2.932	6.216	4.241	1.89576837
59.96	5.67	10.565	3.932	0.987	2.983	2.895	6.24	4.391	1.95914407
59.4	5.558	10.616	4.168	0.996	3.412	2.987	6.216	4.533	1.803027016
59.827	5.652	10.386	3.921	0.945	3.184	2.904	6.253	4.38	1.934199739
61.497	5.82	9.519	3.576	0.914	2.87	2.761	6.492	4.107	2.368468936
60.248	5.553	9.872	4.072	1.04	3.329	3.103	6	4.363	2.053244549
60.682	5.648	9.514	3.748	0.918	3.017	2.809	6.425	4.377	1.914526638
60.094	5.569	9.774	4.071	0.953	3.356	3.021	5.873	4.651	1.937330848
60.825	5.735	9.327	3.797	1.003	3.3	3.004	6.118	4.434	2.198669706
61.912	5.96	8.961	3.498	0.92	2.783	2.843	6.721	4.525	2.039366554
61.18	5.695	9.158	3.721	0.956	3.092	2.878	6.339	4.633	1.943641457
61.245	5.85	9.058	3.746	0.903	2.969	2.86	6.295	4.403	2.091135058
61.401	5.903	8.779	3.546	0.896	3.009	2.834	6.323	4.447	1.935137926
61.331	5.73	8.866	3.743	0.898	3.154	2.925	6.275	4.271	1.97886061
61.087	5.792	8.827	3.661	0.929	2.994	2.969	6.253	4.685	2.011580442
61.625	5.756	8.598	3.531	0.981	2.907	2.828	6.398	4.416	1.704962569
61.364	5.754	8.854	3.683	0.971	3.132	2.877	6.194	4.318	1.849208936
60.747	5.633	8.894	3.875	0.981	3.481	3.089	5.93	4.565	1.846305534
61.323	5.698	8.754	3.801	0.91	3.193	2.984	6.103	4.465	1.989473018
61.593	5.772	8.533	3.587	0.992	3.041	2.924	6.22	4.604	1.978593748
61.335	5.783	8.633	3.692	0.955	3.167	3.002	6.009	4.396	2.157282012
61.846	5.859	8.328	3.525	0.931	2.992	2.833	6.425	4.818	2.110153711
61.74	5.786	8.419	3.614	0.901	3.196	2.809	6.174	4.415	1.839605558
61.65	5.776	8.431	3.616	0.863	3.177	2.919	6.342	4.331	2.187773951
61.563	5.739	8.67	3.786	0.942	3.277	2.969	5.881	4.366	1.932910546
61.569	5.84	8.139	3.515	0.893	3.004	2.871	6.402	4.755	1.94140049
61.613	5.716	8.39	3.621	0.975	3.059	2.935	6.358	4.523	1.669008422
62.154	5.796	8.288	3.604	0.963	2.862	2.902	6.204	4.673	1.798818975
61.64	5.685	8.247	3.694	1.002	3.146	3.071	6.166	4.414	1.491799446
58.901	5.297	8.211	3.641	3.537	3.235	4.528	5.818	4.602	3.562475798
58.867	5.184	8.09	3.562	3.468	3.273	4.519	5.778	4.607	4.554499155
59.129	5.174	8.08	3.57	3.511	3.132	4.431	5.961	4.483	4.574626729
58.927	5.192	8.253	3.592	3.556	3.079	4.467	6.129	4.746	4.555433969
59.064	5.151	8.265	3.649	3.443	3.083	4.5	5.994	4.571	4.305997681
59.251	5.234	8.034	3.537	3.461	3.089	4.521	5.979	4.803	4.302571376
59.439	5.224	8.119	3.529	3.376	3.073	4.483	6.212	4.783	3.525831211
59.378	5.142	8.189	3.477	3.438	3.081	4.404	6.176	4.335	4.455597845
59.282	5.143	8.152	3.566	3.388	2.985	4.482	5.942	4.608	3.888159312
59.583	5.304	8.157	3.458	3.289	3.194	4.448	5.902	4.709	3.659876784
59.614	5.238	8.033	3.452	3.352	2.905	4.347	6.231	4.345	3.551680238
59.305	5.108	8.144	3.513	3.331	3.173	4.382	6.068	4.686	4.225503406
59.483	5.161	8.151	3.458	3.364	3.011	4.433	6.101	4.675	3.605686855
59.556	5.053	8.268	3.563	3.329	3.194	4.401	5.886	4.627	4.778606593
59.59	5.198	8.156	3.569	3.236	2.944	4.255	6.034	4.561	3.705406592
59.417	5.066	8.242	3.662	3.14	3.35	4.398	5.777	4.745	3.183267186
59.813	5.086	8.087	3.606	3.207	3.024	4.396	6.049	4.953	2.527540913
59.703	5.046	8.107	3.646	3.212	3.086	4.374	6.111	4.631	2.33830402
59.897	4.975	8.247	3.656	3.262	3.176	4.315	5.927	4.69	2.537403379
60.343	5.12	8.003	3.454	2.941	3.179	4.098	6.186	4.65	2.528502365
60.299	4.998	8.181	3.71	3.011	3.042	4.025	6.332	4.448	2.942385332
60.302	4.972	8.229	3.742	2.987	3.183	4.189	5.968	4.479	3.014429888
60.171	4.857	8.328	3.914	3.025	3.221	4.112	6.078	4.608	3.150136037
60.516	4.925	8.42	3.81	2.919	3.079	4.153	6.09	4.303	1.887370574
60.627	4.899	8.207	3.729	2.891	2.915	3.931	6.537	4.241	2.968165496
61.091	5.164	8.139	3.817	1.938	3.176	3.351	6.299	4.625	1.644579013
61.845	5.227	7.955	3.626	1.74	3.155	3.325	6.503	4.59	1.634857479
62.288	5.292	7.843	3.497	1.729	3.066	3.2	6.643	4.74	1.829811621
62.384	5.36	8.042	3.588	1.595	2.901	3.329	6.161	4.517	1.57066587
62.258	5.379	7.929	3.498	1.547	3.179	3.179	6.27	4.771	1.509338051
62.327	5.346	7.985	3.532	1.577	3.302	3.066	6.276	4.585	2.128342093
62.721	5.571	7.802	3.376	1.401	2.892	3.105	6.273	4.673	1.703087806
62.517	5.395	8.034	3.569	1.497	3.408	3.108	6.164	4.347	1.689004017
63.239	5.534	7.83	3.37	1.336	3.185	3.044	6.376	4.627	1.548118324
62.48	5.637	8.091	3.515	1.373	3.286	3.103	6.161	4.428	1.5601002
62.895	5.714	7.966	3.465	1.23	3.184	3.023	6.373	4.335	1.541473815
63.174	5.562	8.024	3.511	1.295	2.987	3.033	6.216	4.383	1.503095522
62.809	5.633	7.957	3.458	1.201	3.334	2.959	6.206	4.419	1.460090495
62.836	5.621	7.901	3.398	1.17	2.935	2.87	6.248	4.885	1.471491203
63.373	5.729	7.865	3.296	1.125	2.794	2.953	6.387	4.542	1.508054537
63.467	5.734	7.831	3.326	1.143	2.811	2.847	6.407	4.598	1.595191238
63.103	5.722	8.026	3.504	1.149	2.895	2.934	6.261	4.586	1.620371667
63.582	5.8	7.755	3.29	1.088	2.922	2.911	6.468	4.487	1.444512676
62.735	5.469	8.349	3.695	1.21	3.499	2.986	5.964	4.591	1.650481245
63.23	5.748	7.899	3.559	1.07	2.88	2.857	6.306	4.521	1.840290979
63.789	5.772	7.827	3.398	0.991	2.879	2.898	6.379	4.502	1.782227265
62.438	5.37	8.315	3.771	1.114	3.583	3.127	5.874	4.593	1.665710169
63.769	5.821	7.85	3.321	1.016	2.69	2.95	6.594	4.43	1.805130503
62.699	5.428	8.467	3.841	1.093	3.6	3.062	5.609	4.453	2.076597999
62.805	5.571	8.204	3.728	0.996	3.42	3.048	6.098	4.727	2.384439371
